id,Name,Location,Latitude,Longitude
55820,'3 BEDS - PRIVATE HALF BATH -NEXT TO METRO','Brooklyn',40.6938,-73.9527
22498,'3 BEDS IN LOVELY 2BEDROOM/2BATH MIDTOWN RENTAL','Manhattan',40.7588,-73.9641
55383,'3 Beds in Private Room 2 - 20 Minutes to Manhattan','Brooklyn',40.694,-73.9492
58895,'3 Beds in Private Room 3 20 min to City','Brooklyn',40.6939,-73.949
52419,'3 BEDS LARGE ROOM GREAT FOR GROUPS - PRIME WILLYB','Brooklyn',40.7122,-73.9568
52495,'3 BEDS -ROOM IN CONVERTED FACTORY LOFT -NEAR METRO','Brooklyn',40.7046,-73.9275
57543,"'3 beds w/ Kitchenette, own bath separate entrance'",'Queens',40.7517,-73.9011
45275,"'3 Beds, 2 Baths serviced apartment Tesoro-Gramercy'",'Manhattan',40.7377,-73.9845
44920,"'3 Beds, Uptown , one block train A ,15 min Wall St'",'Manhattan',40.8486,-73.9386
36934,"'3 Big Bedrooms, Park Best Location!'",'Brooklyn',40.6583,-73.9607
44904,'3 blocks from Subway express! Clean & Cozy','Brooklyn',40.6707,-73.9538
43727,'3 BR - Great Midtown location off 5th Avenue','Manhattan',40.7626,-73.9745
37240,'3 BR & Bath Sunny Quiet Entire Floor Brown','Brooklyn',40.6717,-73.9761
31076,"'3 BR 2 BA Brownstone Duplex, Yard, sleeps 6, W/E +'",'Brooklyn',40.6922,-73.9357
35028,'3 br 80s light loft in Lower East Side / Chinatown','Manhattan',40.7126,-73.9901
19507,"'3 BR apartment Crown Heights, BKLYN'",'Brooklyn',40.6692,-73.9441
20089,'3 BR Apartment in Heart of Brooklyn','Brooklyn',40.6698,-73.9432
47556,'3 BR apt on 2nd floor. Close to airport & Shopping','Queens',40.6657,-73.76
40774,"'3 BR CLASSIC ON RIVER. Doorman. UWS, dogs ok'",'Manhattan',40.7894,-73.9789
47019,'3 br duplex Apt with rooftop in Williamsburg','Brooklyn',40.713,-73.9485
22801,'3 BR duplex with huge backyard','Brooklyn',40.6701,-73.9473
18967,"'3 BR, Beautiful Brooklyn Duplex'",'Brooklyn',40.6825,-73.9962
33814,"'3 BR, Bklyn, Long/Short Term'",'Brooklyn',40.6809,-73.9439
66077,'3 COZY LIGHT ROOM BROOKLYN','Brooklyn',40.5862,-73.9448
38550,'3 Cozy Zen Rooms In Beautiful Apt.','Brooklyn',40.6892,-73.9535
38868,'3 Cozy Zen Rooms in Brownstone apt.','Brooklyn',40.688,-73.9534
34196,'3 day Washington heights/inwood sub','Manhattan',40.8616,-73.9239
42427,'3 Floors for over 16 guests minutes from NYC!','Brooklyn',40.6884,-73.9199
18695,'3 floors of luxury!','Queens',40.7155,-73.8785
25864,'3 Fully Furnished Apts 1 House!','Brooklyn',40.6805,-73.9137
59694,'3 JFK Layover - Express train to Manhattan-30 mins','Queens',40.6824,-73.85
52157,'3 Level Loft♦♦♦Private Terrace W/views ♦♦♦Flatiron','Manhattan',40.7449,-73.9824
45078,'3 Mins to Subway 30 minuets to WTC  Safe Area','Manhattan',40.7143,-73.9887
59510,"'3 mins walk to subway , safe neighborhood , clean'",'Queens',40.7436,-73.8916
47043,'3 Minutes to Central Park ❤︎ of NYC!','Manhattan',40.7823,-73.9842
61091,'3 person shared room at the heart of Brooklyn','Brooklyn',40.7,-73.9405
59702,'3 private bedrooms in historic Harlem brownstone?','Manhattan',40.8167,-73.9442
52739,'3 Private Rooms in Full Floor East Village Apt','Manhattan',40.7267,-73.9877
59855,"'3 Private rooms,shared space'",'Staten Island',40.6237,-74.1177
49692,'3 QUEEN size lofts in Williamsburg/grrenpoint!!!','Brooklyn',40.7255,-73.9565
64610,'3 rooms apartment in Downtown Flushing!','Queens',40.7584,-73.8253
57993,'3 Single Beds Studio near ESB','Manhattan',40.7484,-73.9877
21734,'3 Story Brooklyn House - Sleeps 10!','Brooklyn',40.6936,-73.9674
22138,'3 story Home in NYC-upper east side','Manhattan',40.784,-73.9486
18615,'3 Story Town House in Park Slope','Brooklyn',40.665,-73.9792
1490,3 West Club,New York,40.7597,-73.9773
27323,'3)Cozy Sunny Warm Room  阳光温馨单房 停车容易','Queens',40.7544,-73.8079
34634,"'3,500 sqf Spectacular Luxury Downtown Loft'",'Manhattan',40.7457,-73.9963
54269,'3. Beautiful and clean room only 20ms to Manhattan','Queens',40.7383,-73.9239
33830,'3.5 - 4.5* Bedrms Apt in NYC + Private Backyard','Manhattan',40.8347,-73.9429
46264,'3.5 MLN usd 2 bedroom LOFT in TriBeCa  (2)','Manhattan',40.7195,-74.0039
46130,'3.5 MLN usd 2 bedroom LOFT in TriBeCa (4)','Manhattan',40.7199,-74.0033
46126,'3.7 MLN usd 2 bedroom LOFT in TriBeCa (5)','Manhattan',40.7199,-74.0046
51761,'3+ Bedroom House - Perfect For A Family Visit!','Brooklyn',40.6505,-73.9744
21629,'3+ Bedroom Steps to Park Avenue','Manhattan',40.7758,-73.9557
54260,'30 day min days-entire apt minutes to Manhattan!','Queens',40.7471,-73.9235
61230,'30 days minimum Time square West Midtown apartment','Manhattan',40.7604,-73.9913
47084,"'30 mins from Manhattan, Clean room in Queens'",'Queens',40.7327,-73.8545
28935,'30 Mins to Times Square -Javits Ctr! Awesome food!','Queens',40.7458,-73.9006
63412,"'30 mins to Times Square!! 15 mins LGA, 25mins JFK!'",'Queens',40.7501,-73.869
63428,"'30 mins to Times Square!! 15 mins LGA, 25mins JFK!'",'Queens',40.751,-73.8469
66701,"'30 mins to Times Square!! 15 mins LGA, 25mins JFK!'",'Queens',40.7508,-73.8702
40518,'30 Minutes from Manhattan Apartment by South Beach','Staten Island',40.5935,-74.0691
27808,'30 Minutes to Manhattan / Sleeps 7','Brooklyn',40.6111,-74.0003
55781,'30 minutes to Times Square! 10 to Williamsburg!','Brooklyn',40.6864,-73.9171
42819,'30+ Day Stay -Cute Small House by a Beautiful Deck','Queens',40.7575,-73.8082
53782,"'30+ Day Stay-2000 sq ft Guest House, Deck, Rooftop'",'Queens',40.757,-73.8093
46299,'30+Day Stay: Designer Home with Skylight & Rooftop','Queens',40.7576,-73.8082
42826,'30+Day Stay: New 3-4 Bedroom 4 Bath Apt by a Deck','Queens',40.7557,-73.8079
44354,'30+Day Stay:1000 sq Bsmt Great Living with Deck','Queens',40.7561,-73.8096
42825,'30+Day Stay:Designer Sky Beautiful Loft (1000 sf)','Queens',40.7558,-73.8095
42824,'30+Day: Fun 3 Bedroom (kids Favorite) Home by Deck','Queens',40.7556,-73.8102
26597,'300 Square Foot Private Room - in MANHATTAN!!','Manhattan',40.8523,-73.935
62528,'3000 sq ft daylight photo studio','Manhattan',40.7506,-74.0039
64497,'3000 sq. ft. Designer Loft in the heart of NYC','Manhattan',40.7326,-73.991
31625,'300sqft Bedroom in LES Duplex','Manhattan',40.7202,-73.9828
37563,'303 1','Brooklyn',40.6957,-73.9825
39110,'307 E 44th st 1BR great loc','Manhattan',40.7501,-73.9701
44900,'307 E 44th st beautiful fully furnished','Manhattan',40.7503,-73.9714
47919,'307 east 44th street fully furnished','Manhattan',40.7504,-73.9693
48035,'307 east 44th street fully furnished','Manhattan',40.7506,-73.9712
48043,'307 east 44th street fully furnished','Manhattan',40.7513,-73.9698
63810,'30day min High flr apt in the center of Manhattan','Manhattan',40.761,-73.98
38640,'30-day or more sublet in Clinton Hill Loft','Brooklyn',40.6928,-73.9599
65460,'30-min to Manhattan Quiet Big House in Great Neck','Queens',40.7744,-73.7337
56865,'30min➡︎LGA  New&Clean Apt with Cozy Terrace Space','Queens',40.7388,-73.8755
56864,'30min➡︎TimesSQ 3min➡︎Subway New New New Building','Queens',40.7393,-73.8774
62897,'30ST & 8th Ave Hotel  - Twin Single Room','Manhattan',40.7488,-73.9966
31398,'31 Dec - 1 Jan lovely Prospect room','Brooklyn',40.6733,-73.9647
47273,'318 58 st brooklyn ny 11220','Brooklyn',40.6435,-74.0185
46559,'32 FLR VIEWS!LINCOLN SQR-LUXURY 2BR MIDTOWN W 60TH','Manhattan',40.77,-73.9855
44296,'32 FLR VIEWS!LINCOLN SQR-LUXURY MIDTOWN WEST 60TH','Manhattan',40.7707,-73.9867
53033,'32 FLR VIEWS!LINCOLN SQR-LUXURY MIDTOWN WEST 60TH','Manhattan',40.7707,-73.9855
19949,'32nd St & Lexington Ave / Doorman Beautiful Studio','Manhattan',40.7419,-73.9816
46459,'3333Broadway近哥大电梯公寓大楼','Manhattan',40.8206,-73.958
61105,'34th and 6th Ave - Doorman Gym Roofdeck 1 bed 5234','Manhattan',40.7491,-73.9866
37414,'34th street &6th ave.! Doorman Gym Studio 5220','Manhattan',40.7503,-73.9878
53786,"'352 Prospect pl, 1st floor'",'Brooklyn',40.6777,-73.9655
798,36 Hudson Hotel,New York,40.7556,-73.9977
34739,"'3-6month SUBLET Sparkling, spacious, Manhattan 3BR'",'Manhattan',40.8507,-73.9385
63579,'370 sq ft King Room near Flatiron & Union Sq','Manhattan',40.7434,-73.9857
65429,'37th Floor Apt w/ Views in Prime Brooklyn Location','Brooklyn',40.6917,-73.9815
34801,'391 Hancock Street','Brooklyn',40.6833,-73.9399
39497,'3A. Private Rm in Guesthouse Manhattan','Manhattan',40.8072,-73.9383
21203,'3B. Private  Rm in Guesthouse Manhattan','Manhattan',40.8076,-73.9384
35412,"'3bd apt w/yard in Astoria, 10 mins from Manhattan.'",'Queens',40.759,-73.9294
47188,'3BD in Williamsburg','Brooklyn',40.715,-73.9436
25609,'3BDR architect's garden home','Brooklyn',40.6736,-73.9814
28244,"'3Bdr Artist Apt. (L,M,J,Z trains)'",'Brooklyn',40.6959,-73.9206
64337,'3bdrm 1fl home w/parking!Close to ManhattanAirport','Queens',40.743,-73.9007
56548,'3bdrm cozy attic 15 mins from jfk & Belmont track','Queens',40.6987,-73.749
63696,"'3Bdrm home w/Parking! 10min Manhattan,5min Airport'",'Queens',40.7427,-73.9002
50517,'3-bdrm Newly Renovated Townhouse.','Staten Island',40.5464,-74.1371
39924,'3-BDRM/2 BATH Apartment AMAZING LOCATION on UWS!','Manhattan',40.7784,-73.9799
40970,'3BED apartment 20 MINS TO MANHATTAN','Brooklyn',40.6532,-73.952
21128,'3-Bed Brownstone on Beautiful Block','Brooklyn',40.6707,-73.9475
64288,'3Bed/2Bath-LowerEastSide With Elevator!','Manhattan',40.7187,-73.9817
37118,"'3-Bedroom Apartment, 10 Minutes from Manhattan'",'Queens',40.7554,-73.9171
66395,'3bedroom First Floor apt in prime Williamsburg','Brooklyn',40.7145,-73.9569
46764,"'3-Bedroom House with Hot Tub Near JFK, LGA & NYC'",'Queens',40.7023,-73.8272
50463,"'3-bedroom sunny, quiet, spacious Williamsburg apt'",'Brooklyn',40.717,-73.9422
60756,"'3-Bedroom Townhouse in Bed-Stuy, Brooklyn.'",'Brooklyn',40.6889,-73.932
54691,'3Bedroom+1.5bath Loft apartment','Manhattan',40.7482,-73.987
41843,'3Beds/Kitchen/wifi/US Open唐人街电梯公寓/厨卫/网快/美网赛事','Queens',40.7585,-73.8203
60940,'3blocks to 7 train-30mins to City Exploration (4)','Queens',40.7509,-73.8761
36963,'3BR - Sunny and Vibrant Brooklyn loft','Brooklyn',40.7051,-73.9348
62994,"'3BR Apartment in Bushwick, 1 min to Train!'",'Queens',40.6953,-73.9026
23081,'3BR Carroll Gardens townhouse loft','Brooklyn',40.6786,-73.994
49551,'3BR Chic & Beautiful NYC Apartment','Manhattan',40.7458,-73.9784
23437,'3BR condo Brooklyn/Prospect Heights','Brooklyn',40.6789,-73.9626
47251,'3-BR duplex in Bed-Stuy Brownstone','Brooklyn',40.6838,-73.9511
66338,'3BR Duplex in Bushwick (10 Minutes to Manhattan!)','Brooklyn',40.6946,-73.9211
61959,'3BR Family Home in Prime Queens Neighborhood','Queens',40.7295,-73.8208
20851,'3br family-friendly Astoria house','Queens',40.7775,-73.906
27625,'3BR Gramercy Apt in heart of NYC','Manhattan',40.7391,-73.9825
39737,'3BR Home 25 Mins to Times Square + Manhattan','Queens',40.7315,-73.8949
21836,'3BR in a classic 1925 BK Limestone','Brooklyn',40.6695,-73.9438
63417,'3BR Loft near Times Square! Best Location!','Manhattan',40.7563,-73.9933
31383,'3BR Modern Upper West CPW w/doorman','Manhattan',40.795,-73.967
46934,'3BR ON FINANCIAL DISTT~MINUTES FROM EAST RIVER','Manhattan',40.7043,-74.0092
29611,'3BR Private Williamsburg Apartment','Brooklyn',40.7101,-73.9573
34273,'3BR Queens (3rd fl)- 20 min to Manhattan','Queens',40.7385,-73.8741
51822,"'3BR renovated private apartment, prime Park Slope!'",'Brooklyn',40.6747,-73.9837
62552,'3BR Times Square Loft ! Heart of City!','Manhattan',40.7536,-73.9929
62650,'3BR Times Square! Great Location! W/D!','Manhattan',40.763,-73.9889
45938,'3BR Townhouse w BBQ - near Subway & Prospect Park','Brooklyn',40.655,-73.9777
29685,'3BR w/ Patio by Subway (Rate covers 4 guests)','Brooklyn',40.6657,-73.9951
20374,'3br w/ Private Roof Steps to Subway','Brooklyn',40.717,-73.9582
64329,'3BR Whole Apt In Mill Basin. Private Entrance','Brooklyn',40.6106,-73.9097
26955,'3BR Williamsburg Duplex w/Backyard','Brooklyn',40.7124,-73.9645
66218,"'3BR, 1.5 Bath in Bushwick (10 Mins to Manhattan!)'",'Brooklyn',40.693,-73.9211
19180,"'3BR, 2 bathroom condo in Bushwick'",'Brooklyn',40.7027,-73.9157
27709,'3BR/1 Ba in TriBeCa w/ outdoor deck','Manhattan',40.7184,-74.0118
65088,"'3BR/1.5BA East Harlem - Families, Space , Quiet!'",'Manhattan',40.8021,-73.9436
37520,'3BR/2 bath/Duplex+YARD/Near Columbia/City College','Manhattan',40.8216,-73.9559
52910,'3BR/2.5BTH Modern Brownstone Duplex w Terrace','Brooklyn',40.6885,-73.9443
24505,'3BR/2BA Duplex - 1min to subway!','Brooklyn',40.6785,-73.9167
51806,'3BR/2Bath Duplex Parkslope (15 min to Manhattan)','Brooklyn',40.6795,-73.973
20197,'3BR/3 Bath House in Astoria','Queens',40.7803,-73.9082
24080,'3C. Private Rm in Guesthouse Manhattan','Manhattan',40.8062,-73.9387
33905,'3F 4bd/2bath Luxury Apt in Manhattan/NYC','Manhattan',40.8354,-73.9446
24141,'3-LvPenthouse NYC skyline Subwy 50m','Brooklyn',40.6782,-73.9951
62247,"'3min to Grand Ave subway, newly built in 2015'",'Queens',40.7387,-73.8771
54857,'3-P Room/Private Bath/Walk to Subway--Best Value','Brooklyn',40.6338,-74.007
54955,'3rd Fl bright two bedroom','Brooklyn',40.693,-73.9388
54525,'3rd FL Private 2BR apartment with dinning room','Brooklyn',40.6917,-73.9368
21400,"'3rd FL, Private Suite w Own Bath & Study Area'",'Staten Island',40.6114,-74.0636
33171,'3rd Floor 3br Timeless Brooklyn Apt','Brooklyn',40.6717,-73.9461
52577,'3rd Floor Art','Manhattan',40.8542,-73.9301
60170,'3rd floor Master Suite','Brooklyn',40.6968,-73.9083
50994,'3rd floor: Charming 2 BR guest suite with balcony','Queens',40.5759,-73.8482
19616,'3RE - CARRIAGE HOUSE STUDIO OFF CTYD','Manhattan',40.7301,-73.9827
19757,'3RW - CARRIAGE HOUSE STUDIO OFF CTYD','Manhattan',40.7285,-73.9827
45358,'4 Bdrm Loft in East Williamsburg with Projector!','Brooklyn',40.7053,-73.9331
49096,"'4 bdrm Riverdale apt, 15-30 minutes to Manhattan'",'Bronx',40.8832,-73.9115
38392,"'4 bdrm/2 bath apt. Central Pk, Columbia U.'",'Manhattan',40.7984,-73.9616
41980,'4 Bed 3.5 Bath in Manhattan','Manhattan',40.7398,-74.0059
49591,"'4 Bed, 2 Bath Apt in East Village-Garden Duplex'",'Manhattan',40.7247,-73.99
27982,"'4 Bed, Duplex Garden Apt. on lovely, quiet block'",'Brooklyn',40.6616,-73.986
47375,'4 bedroom / 2 bathroom LOCATION LOCATION LOCATION','Manhattan',40.717,-73.9923
21421,'4 bedroom 2Bath apt Maspeth Queens','Queens',40.7251,-73.8969
19147,'4 BEDROOM -2BATHRM WEST VILLAGE DUPLEX  TOWNHOUSE','Manhattan',40.7307,-74.0029
28900,'4 bedroom 3 bath duplex w roof deck & washer/dryer','Brooklyn',40.6613,-73.8998
65306,'4 Bedroom apartment in  2 family house in Brooklyn','Brooklyn',40.6892,-73.9255
33933,'4 Bedroom Apartment on the UWS (1A)','Manhattan',40.7984,-73.968
25844,'4 Bedroom Apt On Kissena Park in NYC','Queens',40.7508,-73.8068
33404,"'4 Bedroom Apt. Prospect Lefferts Gardens, Bklyn'",'Brooklyn',40.6615,-73.9508
30666,'4 Bedroom Downtown Brooklyn','Brooklyn',40.6846,-73.9654
35671,'4 Bedroom House Perfect for Cooperate Rental','Brooklyn',40.6414,-73.9433
51209,'4 Bedroom Townhouse near Prospect Park w/Garden','Brooklyn',40.6492,-73.9731
25944,'4 bedroom Townhouse/Brownstone/Prospect Park','Brooklyn',40.655,-73.9597
64494,'4 Bedrooms 4 Bathrooms  at Sutton Place Manhattan','Manhattan',40.7594,-73.9618
64482,'4 Bedrooms 4 Baths at Midtown East Manhattan','Manhattan',40.7582,-73.9631
26421,'4 bedrooms private house','Queens',40.7236,-73.791
19408,'4 Beds 2 Bathrooms Rental 1','Brooklyn',40.6361,-73.9464
45280,'4 Beds 4 Baths serviced apartment Palazzo Gramercy','Manhattan',40.7368,-73.9831
54803,'4 min subway. 2beds 3people private room&bothroom','Queens',40.7208,-73.8382
47789,'4 min walk to the subway and Columbia University','Manhattan',40.8071,-73.9558
51221,"'4 min walk to Times Square, close to everything!'",'Manhattan',40.7615,-73.9928
31224,'4 person private room in Spanish Harlem','Manhattan',40.7944,-73.935
56689,'4 Room 9 guest Apt in Brooklyn','Brooklyn',40.6587,-73.9295
23814,'4 ROOM RAILROAD - WILLIAMSBURG','Brooklyn',40.7095,-73.9509
63649,'4 Rooms 3 Bedroom Pre War Central Park West Condo.','Manhattan',40.8003,-73.96
41681,"'4 twin bunkbeds, 5 minutes to JFK'",'Queens',40.6641,-73.7665
31342,'400 sq foot studio east village','Manhattan',40.7241,-73.9824
30519,'400 Sq Ft 1 BR - East Village - Prime Location','Manhattan',40.7279,-73.9872
40901,'4000 SqFt Luxury Penthouse  - Downtown NYC','Manhattan',40.7221,-74.0023
54802,'400sqft HUGEroom  2min expresstrain & 1min LIRR','Queens',40.7426,-73.9031
49906,'401 east 60th','Manhattan',40.7597,-73.9602
63329,'420 + Sunny! Private room w/balcony','Queens',40.711,-73.903
51875,'420 E 61 st Street SOLOW building 1BR furnished','Manhattan',40.7595,-73.9602
38518,'420 E 80th St. 2 BR fully furnished','Manhattan',40.7726,-73.95
45185,'420 FRIENDLY BACKYARD PARTY EXPERIENCE ONLY','Brooklyn',40.682,-73.9157
35520,'420 friendly Beautiful rm with plenty of sunlight','Brooklyn',40.6828,-73.9148
35133,'420 friendly COZY BRICK EXPOSED PVT RM','Brooklyn',40.6815,-73.9144
54595,"'420 friendly rm,lots of sunlight great for couples'",'Brooklyn',40.6817,-73.9163
44538,'420 Friendly with that  Southern Charm','Bronx',40.8969,-73.8538
46167,'423 ocean parkway','Brooklyn',40.6393,-73.9718
53035,'42NDFLR VIEWS!LINCOLN SQR-LUXURY MIDTOWNWEST 60TH','Manhattan',40.771,-73.9863
64980,'43ave c','Queens',40.7417,-73.8764
50011,"'43rd Street “TIME SQUARE”
Single bed.'",'Manhattan',40.7579,-73.9917
49957,"'43rd Street=TIME SQUARE
PRIVATE BEDROOM'",'Manhattan',40.7578,-73.9921
36099,'44 floor apt in luxury building near Central Park','Manhattan',40.7632,-73.9846
29884,'442 w 57st. hanover apt sharing','Manhattan',40.7677,-73.9878
26270,'45 Ave 159 st Flushing private room','Queens',40.7617,-73.8077
63531,'450 West','Manhattan',40.8362,-73.9406
26549,'4500 SQ FT Quiet Brooklyn Loft for Shoots & Events','Brooklyn',40.6856,-73.9624
28020,'450ft Square Studio in Gramercy NY','Manhattan',40.7381,-73.981
44625,'450sqft Studio Stunning Water Front Balcony View','Queens',40.7769,-73.9266
37528,'46st Cozy Flat Midtown/Tms Squr/Javits Ctr/Pier 97','Manhattan',40.7634,-73.9955
49014,'478 BROOKLYN  2 bedrooms/2 bathrooms (974sf)','Brooklyn',40.6824,-73.9613
40276,'4A-','Manhattan',40.749,-73.9828
65124,'4BD Newly Renovated Home in NY- TIME SQUARE','Manhattan',40.7616,-73.9894
21390,"'4BD, 2 Bath Apt Flatiron on 6th Ave'",'Manhattan',40.741,-73.9927
64239,'4Bed Penthouse! Terrace! Location! 5th Ave','Manhattan',40.7431,-73.9898
60511,'4-bedroom Haven in Ridgewood','Queens',40.6999,-73.8949
46671,'4BR 2 Bath Williamsburg Apt with Private Roof','Brooklyn',40.712,-73.9525
52790,'4BR 4 BATH IN THE HEART OF WEST VILLAGE','Manhattan',40.735,-74.0003
40299,'4BR Brooklyn Apartment Minutes from City Life!','Brooklyn',40.6426,-73.9433
22643,'4BR Family apt 15 min to Manhattan','Queens',40.7475,-73.9209
48145,'4BR Queens Apartment -30 Mins from Manhattan!','Queens',40.6666,-73.7658
27148,'4-BR Townhouse on Quiet Brooklyn Block','Brooklyn',40.6602,-73.9538
65374,'4BR/3BA Triplex w/ Patio (Empire State Building!)','Manhattan',40.7434,-73.9773
66542,'4FE Chelsea Studio Exclusively Yours','Manhattan',40.7464,-73.9909
56494,'4-Floor Unique Event Space 50P Cap. - #10299B','Manhattan',40.8251,-73.9496
53229,'4Js Home4You','Brooklyn',40.6507,-73.9163
53295,'4Js Room4You','Brooklyn',40.6507,-73.9181
55435,'4min subway. Prime locations.  single sofa bed 单人间','Queens',40.7219,-73.8393
54804,'4min subway.free parking big private room温馨漂亮大睡房','Queens',40.7198,-73.8397
60796,'4mins to Manhattan Bound 7train; 10mins to LGA (1)','Queens',40.753,-73.8767
56601,'4-person apartment in Upper East Side/East Harlem','Manhattan',40.7947,-73.9411
22253,'4RW - CARRIAGE HOUSE STUDIO OFF CTYD','Manhattan',40.7296,-73.9811
26034,'4th fl Large Private Room - Central Park & Rooftop','Manhattan',40.7762,-73.9563
55045,'4th floor art','Manhattan',40.8528,-73.9292
54650,'4th Floor en-suite Bath Room','Brooklyn',40.6338,-74.006
61954,'5 ★ Stay in Manhattan (Cozy & Family Friendly)','Manhattan',40.807,-73.9513
47152,'5 ★★★★★ Gorgeous suite only 1 block from subway!','Bronx',40.8785,-73.8635
52681,'5 ave apto','Manhattan',40.7392,-73.9947
20636,'5 Bdrm Historic Brownstone Triplex','Brooklyn',40.6856,-73.9978
25747,"'5 Bedroom, 2 Bath, Steps to Train. FREE PARKING!'",'Brooklyn',40.6686,-73.9304
52367,'5 blocks from Central Park- Entire 1br apartment','Manhattan',40.771,-73.9567
59324,'5 min away from LGA','Queens',40.7689,-73.8771
54796,"'5 min from Manhattan, Williamsburg new building!'",'Brooklyn',40.7087,-73.9594
26557,"'5 min from midtown, but peaceful.'",'Queens',40.7425,-73.9549
43448,'5 min subway 20 to city Cozy Value Room near SUNY','Brooklyn',40.6534,-73.9439
51311,'5 min to JFK! Private Queen room in new home. R3','Queens',40.6935,-73.803
64040,'5 min walk to Times Square!  Sleeps 5. Very clean.','Manhattan',40.7605,-73.992
33324,'5 min walk to Times Square! Sleeps 4!','Manhattan',40.7623,-73.9887
58565,"'5 min walk to train,2 min  walk to bus, most shop.'",'Queens',40.7564,-73.8288
55897,'5 mins from Central Park +Community #1','Manhattan',40.7902,-73.9401
44185,'5 Mins Walk to Columbia University','Manhattan',40.8073,-73.9658
40396,"'5 minutes from JFK,one single cozy bedroom for one'",'Queens',40.6807,-73.7835
59760,'5 minutes from Times Square! Central Manhattan.','Manhattan',40.7641,-73.9877
31259,'5 minutes to JFK airport bed/bath -room A','Queens',40.6784,-73.729
53665,'5 minutes walking distance to everything you need','Queens',40.7611,-73.8305
56245,'5 Minutes Walking Distance to Subway Station #2','Brooklyn',40.6152,-74.004
33374,'5 rooms in clean apartment /West Harlem','Manhattan',40.8244,-73.9527
37334,'5 Star Apt / Location Full of Character','Brooklyn',40.7202,-73.9573
45405,'5 STAR COZY ROOM','Bronx',40.8558,-73.8851
35920,'5 Star East-African Safari Experience + Concierge','Manhattan',40.8297,-73.9452
38296,'5 Star Luxury 2 BR Suite Heart of Manhattan','Manhattan',40.7611,-73.9741
38297,'5 Star Luxury Suite Heart of Manhattan','Manhattan',40.7604,-73.9734
58308,'5 Star Manhattan Luxury St. Regis Hotel King Suite','Manhattan',40.7604,-73.975
66356,"'5 Star Modern Hotel, With Beautiful Midtown Views!'",'Manhattan',40.7486,-73.971
49651,"'5 Star Quiet, Spacious Condo. Freedom Tower view'",'Manhattan',40.7108,-74.0158
53315,'5 Stars Maple *****','Queens',40.7539,-73.8319
20846,'5 STARS***MIDTOWN EAST-BRAND NEW!!!','Manhattan',40.7527,-73.9703
60531,'5 Stops to 42nd St/Times Sqaure','Queens',40.7632,-73.9347
39714,'5* Brand New Luxury Apartment with Backyard Oasis','Manhattan',40.7843,-73.9826
30845,'5* Columbus Circle Location*5168','Manhattan',40.7694,-73.9816
47659,"'5* Modern Lux 2BR2B Midtown Manhattan, River Views'",'Manhattan',40.7682,-73.9911
41000,"'5* Views, Terrace, 2BR2B, Modern Luxury, Gym, Roof'",'Queens',40.7483,-73.9418
32786,'5*****Prime W/ Private Outdoor 5177','Manhattan',40.732,-74.0024
54317,'5. Beautiful Clean room just 20mnts to Manhattan','Queens',40.7377,-73.9223
66404,"'50% off! Futon, yard access,  trendy wburg'",'Brooklyn',40.7125,-73.9401
66405,"'50% off! Sliding door yard access,  trendy wburg'",'Brooklyn',40.7133,-73.9399
66379,"'50% off! Trendy Wburg, private yard'",'Brooklyn',40.7119,-73.9399
63053,'500 sq ft Studio with Private Bathroom','Queens',40.7084,-73.7888
58593,'500 sqft Art Deco Empire State and Hudson  views','Manhattan',40.7411,-73.9967
23780,'5107-Studio Doorman GYM LuX','Manhattan',40.7908,-73.9745
23867,'5132- Huge Studio! SWIMMING POOL','Manhattan',40.7956,-73.9664
23866,'5136-Doorman 2 bedroom 3 beds!','Manhattan',40.7667,-73.9866
23587,'5144-Prime Doorman!78ST & Madison ','Manhattan',40.7745,-73.961
23851,'5146-Doorman Pool!1 bedroom View','Manhattan',40.7937,-73.9659
27783,'53rd & 3rd Midtown Manhattan','Manhattan',40.7579,-73.9689
31242,"'540 Main Street, Apt 428'",'Manhattan',40.7621,-73.949
48693,'55 Blue Room Star Studio Apt merged Quiet Cave','Manhattan',40.795,-73.9477
48027,'55 washington','Brooklyn',40.7031,-73.9885
57548,'55&8! Doorman Large One bedroom View 5235','Manhattan',40.7656,-73.9838
63510,'550 Square Feet Suite near Central Park','Manhattan',40.7611,-73.9838
27715,'585 sf Luxury Studio','Manhattan',40.7681,-73.9834
25876,'588A Brownstone Hospitality','Brooklyn',40.6848,-73.9319
47995,'59th Street','Manhattan',40.7601,-73.9636
63519,"'5★ clean,  150ft² bedroom, 10min to Union Square'",'Brooklyn',40.7097,-73.9452
32757,'5BED OASIS IN 3BEDROOM/3BATH DUPLEX W/BACKYARD','Manhattan',40.7591,-73.9621
24357,'5Bedroom Manhattan townhome triplex','Manhattan',40.8305,-73.9437
38504,"'5B-Netflix, TV, WI-FI, Heat'",'Brooklyn',40.6428,-73.9472
61858,'5BR Designer Loft in Soho/TriBeCa! Best Location!','Manhattan',40.7186,-74.0046
40859,'5br Duplex. @ Ferry!  Water&City Views!','Staten Island',40.646,-74.079
39675,"'5m walk to L, Great Location ❤️ Priv. Bath/Balcony'",'Brooklyn',40.7184,-73.9447
59338,'5min fr Belmont Park 15min fr JFK 20min fr LaGuard','Queens',40.7113,-73.7462
29883,'5min from airport','Queens',40.6886,-73.7896
